Timestamp,Date and Time,"power MAX, GW","power MIN, GW","power GUESS, GW","annualised consumption MAX, TWh","annualised consumption MIN, TWh","annualised consumption GUESS, TWh"
1521072000,2018-03-15 0:00:00,14.98322045,2.397898485,4.538133488,131.3429105,21.01997812,39.78127816
1521158400,2018-03-16 0:00:00,15.12646606,2.420823357,4.581519866,132.5986015,21.22093755,40.16160315
1521244800,2018-03-17 0:00:00,15.25538535,2.441455462,4.620567077,133.728708,21.40179858,40.50389099
1521331200,2018-03-18 0:00:00,15.29035171,2.44705144,4.631157724,134.0352231,21.45085293,40.59672861
1521417600,2018-03-19 0:00:00,15.32041419,2.451862608,4.640263081,134.2987508,21.49302762,40.67654617
1521504000,2018-03-20 0:00:00,14.97140738,2.396007932,4.534555531,131.2393571,21.00340554,39.74991378
1521590400,2018-03-21 0:00:00,15.19976143,2.43255347,4.603719646,133.2411087,21.32376371,40.35620641
1521676800,2018-03-22 0:00:00,15.29246212,2.447389189,4.631796929,134.053723,21.45381363,40.60233188
1521763200,2018-03-23 0:00:00,15.06254934,2.410594194,4.562160704,132.0383075,21.13126871,39.99190073
1521849600,2018-03-24 0:00:00,15.27957195,2.445326259,4.627892738,133.9407277,21.43572998,40.56810775
1521936000,2018-03-25 0:00:00,15.08780428,2.414635968,4.569809947,132.2596923,21.16669889,40.058954
1522022400,2018-03-26 0:00:00,15.01244228,2.402575114,4.546984224,131.599069,21.06097345,39.85886371
1522108800,2018-03-27 0:00:00,15.38926106,2.462880786,4.66111549,134.9022624,21.58961297,40.85933839
1522195200,2018-03-28 0:00:00,15.13302499,2.421873041,4.583506442,132.656097,21.23013908,40.17901747
1522281600,2018-03-29 0:00:00,15.26867835,2.443582859,4.624593273,133.8452344,21.42044734,40.53918463
1522368000,2018-03-30 0:00:00,14.57069847,2.513537494,4.663314799,127.7267428,22.03366967,40.87861752
1522454400,2018-03-31 0:00:00,13.25180575,2.445996151,4.461478093,116.1653292,21.44160226,39.10931696
1522540800,2018-04-01 0:00:00,12.53622945,2.514878679,4.497271324,109.8925874,22.0454265,39.42308042
1522627200,2018-04-02 0:00:00,11.55124879,2.525667967,4.42994941,101.2582469,22.1400054,38.83293653
1522713600,2018-04-03 0:00:00,10.59337779,2.548353049,4.381203899,92.86154972,22.33886283,38.40563338
1522800000,2018-04-04 0:00:00,9.76088152,2.573829117,4.34673931,85.56388741,22.56218604,38.10351679
1522886400,2018-04-05 0:00:00,8.745759562,2.579794624,4.270288168,76.66532832,22.61447967,37.43334608
1522972800,2018-04-06 0:00:00,8.567769398,2.518641285,4.170606517,75.10506655,22.07840951,36.55953673
1523059200,2018-04-07 0:00:00,9.007543156,2.639824995,4.372724297,78.96012331,23.1407059,38.33130119
1523145600,2018-04-08 0:00:00,9.005129778,2.629859053,4.357880006,78.93896763,23.05334446,38.20117613
1523232000,2018-04-09 0:00:00,8.931519397,2.60836187,4.322257509,78.29369903,22.86490015,37.88890932
1523318400,2018-04-10 0:00:00,8.939701452,2.610751358,4.326217076,78.36542293,22.88584641,37.92361889
1523404800,2018-04-11 0:00:00,9.054208051,2.644191878,4.381630605,79.36918778,23.178986,38.40937388
1523491200,2018-04-12 0:00:00,9.037848627,2.63941427,4.373713738,79.22578106,23.13710549,38.33997463
1523577600,2018-04-13 0:00:00,9.258684455,2.703907188,4.480583496,81.16162794,23.70245041,39.27679493
1523664000,2018-04-14 0:00:00,9.001807282,2.628888752,4.35627214,78.90984264,23.0448388,38.18708158
1523750400,2018-04-15 0:00:00,9.142804808,2.670065684,4.424505504,80.14582695,23.40579579,38.78521525
1523836800,2018-04-16 0:00:00,9.201545967,2.687220458,4.452932293,80.66075195,23.55617454,39.03440448
1523923200,2018-04-17 0:00:00,9.309065484,2.718620469,4.504964542,81.60326804,23.83142703,39.49051918
1524009600,2018-04-18 0:00:00,9.423234679,2.751962453,4.56021479,82.60407519,24.12370286,39.97484285
1524096000,2018-04-19 0:00:00,9.755643563,2.849039179,4.721078438,85.51797147,24.97467744,41.38497359
1524182400,2018-04-20 0:00:00,9.631389728,2.812752075,4.660947899,84.42876235,24.65658469,40.85786928
1524268800,2018-04-21 0:00:00,9.838092063,2.873117447,4.760977993,86.24071503,25.18574754,41.73473309
1524355200,2018-04-22 0:00:00,9.811263732,2.865282499,4.747994876,86.00553787,25.11706638,41.62092309
1524441600,2018-04-23 0:00:00,9.918591116,2.896626399,4.799934146,86.94636972,25.39182702,42.07622272
1524528000,2018-04-24 0:00:00,9.891758098,2.888790082,4.786948761,86.71115149,25.32313386,41.96239284
1524614400,2018-04-25 0:00:00,9.560839417,2.792148555,4.626806271,83.81031833,24.47597423,40.55858378
1524700800,2018-04-26 0:00:00,9.229920735,2.695507028,4.466663781,80.90948516,23.62881461,39.15477471
1524787200,2018-04-27 0:00:00,9.31124924,2.719258214,4.506021334,81.62241084,23.8370175,39.49978301
1524873600,2018-04-28 0:00:00,9.088482709,2.654201452,4.398217245,79.66963943,23.26672993,38.55477237
1524960000,2018-04-29 0:00:00,9.137851525,2.668619127,4.422108447,80.10240647,23.39311526,38.76420264
1525046400,2018-04-30 0:00:00,9.221719935,2.693112066,4.462695143,80.83759695,23.60782037,39.11998562
1525132800,2018-05-01 0:00:00,9.280034652,2.710142302,4.490915563,81.34878376,23.75710742,39.36736582
1525219200,2018-05-02 0:00:00,9.491676213,2.769688429,4.561852178,83.20403368,24.27908877,39.98919619
1525305600,2018-05-03 0:00:00,9.645396694,2.812141574,4.602285166,84.55154742,24.65123304,40.34363176
1525392000,2018-05-04 0:00:00,9.631759935,2.805929708,4.56465195,84.43200759,24.59677982,40.01373899
1525478400,2018-05-05 0:00:00,9.940953526,2.893625685,4.678074653,87.14239861,25.36552276,41.00800241
1525564800,2018-05-06 0:00:00,9.744199932,2.833952512,4.552049988,85.41765661,24.84242772,39.9032702
1525651200,2018-05-07 0:00:00,9.697352277,2.817847877,4.495646377,85.00699006,24.70125449,39.40883614
1525737600,2018-05-08 0:00:00,9.519333996,2.763613862,4.378238668,83.44648181,24.22583912,38.37964016
1525824000,2018-05-09 0:00:00,9.706719933,2.818014976,4.464423306,85.08910693,24.70271928,39.1351347
1525910400,2018-05-10 0:00:00,9.734827589,2.826175075,4.477350894,85.33549865,24.77425071,39.24845793
1525996800,2018-05-11 0:00:00,9.667520109,2.806634645,4.446394084,84.74548128,24.6029593,38.97709054
1526083200,2018-05-12 0:00:00,9.751819647,2.83110814,4.485166071,85.48445103,24.81749395,39.31696578
1526169600,2018-05-13 0:00:00,9.896880084,2.873221489,4.551883891,86.75605081,25.18665957,39.90181419
1526256000,2018-05-14 0:00:00,9.765690715,2.835135131,4.491545808,85.6060448,24.85279456,39.37289055
1526342400,2018-05-15 0:00:00,9.872708811,2.866204184,4.540766769,86.54416544,25.12514588,39.8043615
1526428800,2018-05-16 0:00:00,10.10152519,2.932633213,4.646006559,88.54996982,25.70746275,40.7268935
1526515200,2018-05-17 0:00:00,9.932855822,2.883665817,4.568430255,87.07141413,25.27821455,40.04685962
1526601600,2018-05-18 0:00:00,10.13585608,2.942600017,4.661796408,88.85091441,25.79483175,40.86530731
1526688000,2018-05-19 0:00:00,10.02967212,2.911773127,4.612959093,87.92010583,25.52460323,40.43719941
1526774400,2018-05-20 0:00:00,9.991058071,2.900562854,4.595199285,87.58161505,25.42633398,40.28151693
1526860800,2018-05-21 0:00:00,10.23239121,2.970625699,4.706195926,89.69714138,26.04050487,41.25451349
1526947200,2018-05-22 0:00:00,10.28065878,2.98463854,4.728395685,90.12025486,26.16334144,41.44911658
1527033600,2018-05-23 0:00:00,10.11655374,2.936996241,4.652918659,88.6817101,25.74570905,40.78748497
1527120000,2018-05-24 0:00:00,10.2497113,2.975653996,4.714161975,89.84896928,26.08458293,41.32434388
1527206400,2018-05-25 0:00:00,10.58685791,3.07353301,4.869226216,92.80439641,26.94259036,42.68363701
1527292800,2018-05-26 0:00:00,10.72562013,3.113817887,4.933047291,94.02078605,27.2957276,43.24309255
1527379200,2018-05-27 0:00:00,10.98098367,3.187953979,5.050496949,96.25930283,27.94560458,44.27265625
1527465600,2018-05-28 0:00:00,11.03058679,3.202354554,5.073310973,96.69412382,28.07184002,44.47264399
1527552000,2018-05-29 0:00:00,10.96754841,3.184053511,5.044317657,96.1415294,27.91141308,44.21848858
1527638400,2018-05-30 0:00:00,11.14948433,3.236872399,5.127995662,97.73637967,28.37442345,44.95200997
1527724800,2018-05-31 0:00:00,11.44772634,3.323456791,5.265166465,100.3507691,29.13342223,46.15444923
1527811200,2018-06-01 0:00:00,11.34739541,3.294329128,5.21902114,99.47126818,28.87808914,45.74993932
1527897600,2018-06-02 0:00:00,11.24706448,3.265201465,5.172875816,98.59176725,28.62275605,45.3454294
1527984000,2018-06-03 0:00:00,11.23703139,3.262288699,5.168261283,98.50381715,28.59722274,45.30497841
1528070400,2018-06-04 0:00:00,11.5079249,3.340933388,5.29285366,100.8784697,29.28662208,46.39715518
1528156800,2018-06-05 0:00:00,11.92079066,3.460794877,5.482743503,104.4976509,30.33732789,48.06172955
1528243200,2018-06-06 0:00:00,11.86692312,3.445156274,5.457968141,104.0254481,30.2002399,47.84454872
1528329600,2018-06-07 0:00:00,11.80714632,3.427802119,5.430474925,103.5014446,30.04811337,47.60354319
1528416000,2018-06-08 0:00:00,11.81052036,3.428781657,5.432026752,103.5310215,30.05670001,47.61714651
1528502400,2018-06-09 0:00:00,11.93133923,3.463857295,5.487595121,104.5901197,30.36417305,48.10425883
1528588800,2018-06-10 0:00:00,11.75764629,3.413431474,5.407708317,103.0675274,29.9221403,47.40397111
1528675200,2018-06-11 0:00:00,11.53291157,3.348187414,5.304345807,101.0975028,29.35021087,46.49789535
1528761600,2018-06-12 0:00:00,11.39431336,3.307950154,5.240600168,99.88255092,28.99749105,45.93910108
1528848000,2018-06-13 0:00:00,11.34827173,3.294583536,5.219424185,99.47894995,28.88031928,45.7534724
1528934400,2018-06-14 0:00:00,11.46336878,3.32799804,5.272360911,100.4878907,29.17323082,46.21751575
1529020800,2018-06-15 0:00:00,11.55544737,3.354729915,5.314710724,101.2950516,29.40756243,46.58875421
1529107200,2018-06-16 0:00:00,11.8201645,3.431581505,5.436462394,103.615562,30.08124347,47.65602934
1529193600,2018-06-17 0:00:00,12.1654463,3.531822295,5.595268263,106.6423023,30.95995423,49.0481216
1529280000,2018-06-18 0:00:00,12.44167267,3.612015199,5.72231339,109.0637027,31.66292523,50.16179918
1529366400,2018-06-19 0:00:00,12.5886357,3.654680898,5.789906269,110.3519805,32.03693276,50.75431835
1529452800,2018-06-20 0:00:00,12.77614347,3.709117385,5.876146945,111.9956737,32.51412299,51.51030412
1529539200,2018-06-21 0:00:00,13.02597733,3.781648122,5.99105333,114.1857173,33.14992743,52.51757349
1529625600,2018-06-22 0:00:00,13.05107647,3.788934799,6.002597205,114.4057363,33.21380245,52.6187671
1529712000,2018-06-23 0:00:00,13.03300659,3.783688827,5.994286304,114.2473358,33.16781625,52.54591374
1529798400,2018-06-24 0:00:00,13.24863139,3.846288133,6.093458879,116.1375028,33.71656177,53.41526054
1529884800,2018-06-25 0:00:00,13.2180963,3.83742331,6.079414837,115.8698322,33.63885274,53.29215046
1529971200,2018-06-26 0:00:00,13.12917151,3.811607031,6.038515553,115.0903175,33.41254724,52.93362734
1530057600,2018-06-27 0:00:00,12.72701834,3.694855577,5.853552763,111.5650428,32.38910399,51.31224352
1530144000,2018-06-28 0:00:00,12.46992538,3.650214475,5.738190293,109.3113659,31.99778009,50.3009761
1530230400,2018-06-29 0:00:00,12.37054846,3.650214475,5.695256184,108.4402278,31.99778009,49.92461571
1530316800,2018-06-30 0:00:00,12.05301822,3.584970416,5.551802952,105.6567577,31.42585066,48.66710468
1530403200,2018-07-01 0:00:00,11.67239955,3.502557224,5.37944355,102.3202544,30.70341663,47.15620216
1530489600,2018-07-02 0:00:00,11.42309232,3.457679401,5.267422024,100.1348273,30.31001762,46.17422147
1530576000,2018-07-03 0:00:00,11.06493651,3.377113728,5.104944861,96.99523348,29.60377894,44.74994665
1530662400,2018-07-04 0:00:00,11.21487241,3.447688109,5.176504032,98.30957151,30.22243396,45.37723435
1530748800,2018-07-05 0:00:00,11.07772395,3.405525783,5.113199742,97.10732814,29.85283901,44.82230894
1530835200,2018-07-06 0:00:00,11.27898359,3.467397238,5.206096148,98.87157015,30.39520419,45.63663883
1530921600,2018-07-07 0:00:00,11.54474828,3.549098903,5.328766467,101.2012634,31.11140098,46.71196685
1531008000,2018-07-08 0:00:00,11.76708623,3.617450276,5.431392096,103.1502779,31.71056912,47.61158311
1531094400,2018-07-09 0:00:00,11.7641212,3.616538761,5.430023509,103.1242864,31.70257878,47.59958608
1531180800,2018-07-10 0:00:00,12.15350581,3.736243796,5.609753686,106.5376319,32.75191311,49.17510081
1531267200,2018-07-11 0:00:00,12.165304,3.739870809,5.615199436,106.6410549,32.78370751,49.22283825
1531353600,2018-07-12 0:00:00,12.21250119,3.754380221,5.636984478,107.0547855,32.91089702,49.41380594
1531440000,2018-07-13 0:00:00,12.01190979,3.692714198,5.544396515,105.2964012,32.37033266,48.60217985
1531526400,2018-07-14 0:00:00,11.73200955,3.609283375,5.379452626,102.8427958,31.63897806,47.15628172
1531612800,2018-07-15 0:00:00,10.88090168,3.518598526,5.159730893,95.38198415,30.84403468,45.230201
1531699200,2018-07-16 0:00:00,10.19034433,3.460559515,4.997192895,89.32855843,30.33526471,43.80539291
1531785600,2018-07-17 0:00:00,10.24891488,3.478565336,5.024227591,89.84198784,30.49310373,44.04237906
1531872000,2018-07-18 0:00:00,10.63828179,3.598264928,5.203949597,93.25517815,31.54239036,45.61782217
1531958400,2018-07-19 0:00:00,10.9226731,3.685692812,5.335217501,95.74815243,32.30878319,46.76851662
1532044800,2018-07-20 0:00:00,10.98978915,3.7063257,5.366196588,96.33649172,32.48965109,47.04007929
1532131200,2018-07-21 0:00:00,10.98973678,3.703693191,5.401921367,96.33603263,32.46657451,47.35324271
1532217600,2018-07-22 0:00:00,12.17212476,3.858664328,5.770944691,106.7008456,33.8250515,50.58810116
1532304000,2018-07-23 0:00:00,13.26053029,4.004755678,6.113827707,116.2418085,35.10568828,53.59381368
1532390400,2018-07-24 0:00:00,13.36196891,4.003129917,6.157496305,117.1310194,35.09143685,53.97661261
1532476800,2018-07-25 0:00:00,13.5149558,4.013636826,6.22460136,118.4721025,35.18354042,54.56485552
1532563200,2018-07-26 0:00:00,13.55735507,3.992623007,6.240899897,118.8437745,34.99933328,54.70772849
1532649600,2018-07-27 0:00:00,13.81755321,4.038152496,6.357689277,121.1246714,35.39844478,55.7315042
1532736000,2018-07-28 0:00:00,14.00602448,4.066171376,6.441807586,122.7768106,35.64405828,56.4688853
1532822400,2018-07-29 0:00:00,14.03542552,4.074706964,6.455330042,123.0345401,35.71888125,56.58742315
1532908800,2018-07-30 0:00:00,13.8899855,4.032483417,6.388437641,121.7596129,35.34874964,56.00104436
1532995200,2018-07-31 0:00:00,14.00915953,4.06708153,6.443249493,122.8042924,35.65203669,56.48152506
1533081600,2018-08-01 0:00:00,13.95276146,4.050708274,6.41731026,122.3099069,35.50850873,56.25414174
1533168000,2018-08-02 0:00:00,14.08270899,4.080664767,6.44953543,123.449027,35.77110735,56.53662758
1533254400,2018-08-03 0:00:00,14.36870134,4.155263417,6.55119035,125.956036,36.42503911,57.42773461
1533340800,2018-08-04 0:00:00,15.05868854,4.346640382,6.836854975,132.0044637,38.10264959,59.93187071
1533427200,2018-08-05 0:00:00,15.05116723,4.336332036,6.804593881,131.938532,38.01228662,59.64906996
1533513600,2018-08-06 0:00:00,15.00958684,4.317608412,6.761888277,131.5740382,37.84815534,59.27471264
1533600000,2018-08-07 0:00:00,15.06502424,4.326034994,6.760203941,132.0600025,37.92202275,59.25994775
1533686400,2018-08-08 0:00:00,15.16204205,4.346228344,6.776563653,132.9104606,38.09903766,59.40335698
1533772800,2018-08-09 0:00:00,14.99170439,4.330337105,6.705596074,131.4172807,37.95973506,58.78125518
1533859200,2018-08-10 0:00:00,14.99457682,4.370065202,6.712979159,131.4424604,38.30799156,58.84597531
1533945600,2018-08-11 0:00:00,14.05496635,4.375895124,6.553463102,123.205835,38.35909666,57.44765755
1534032000,2018-08-12 0:00:00,13.24409222,4.401560214,6.435331396,116.0977124,38.58407684,56.41211502
1534118400,2018-08-13 0:00:00,12.78976176,4.521103168,6.468674064,112.1150516,39.63199037,56.70439684
1534204800,2018-08-14 0:00:00,11.93119601,4.501458749,6.299282534,104.5888642,39.45978739,55.2195107
1534291200,2018-08-15 0:00:00,11.21634725,4.564640864,6.23352482,98.3225,40.01364181,54.64307857
1534377600,2018-08-16 0:00:00,10.7000473,4.646805152,6.246615125,93.79661465,40.73389396,54.75782819
1534464000,2018-08-17 0:00:00,9.775918372,4.59610498,6.067037418,85.69570045,40.28945625,53.18365
1534550400,2018-08-18 0:00:00,9.728277419,4.573706796,6.037470943,85.27807985,40.09311377,52.92447029
1534636800,2018-08-19 0:00:00,9.637527032,4.531040901,5.981150302,84.48256197,39.71910454,52.43076355
1534723200,2018-08-20 0:00:00,9.637527032,4.531040901,5.981150302,84.48256197,39.71910454,52.43076355
1534809600,2018-08-21 0:00:00,9.746426353,4.582239437,6.048734362,85.43717341,40.16791091,53.02320542
1534896000,2018-08-22 0:00:00,9.737349029,4.577971773,6.043100879,85.35760159,40.13050056,52.97382231
1534982400,2018-08-23 0:00:00,9.655675967,4.539573543,5.992413721,84.64165552,39.79390168,52.52949868
1535068800,2018-08-24 0:00:00,9.627623977,4.526385023,5.975004362,84.39575178,39.67829111,52.37688824
1535155200,2018-08-25 0:00:00,9.465543593,4.450183644,5.874415577,82.97495513,39.01030983,51.49512694
1535241600,2018-08-26 0:00:00,9.802670335,4.608682298,6.083639967,85.93020816,40.39970902,53.32918795
1535328000,2018-08-27 0:00:00,10.20908132,4.799754633,6.335862884,89.49280685,42.07464911,55.54017404
1535414400,2018-08-28 0:00:00,10.32788655,4.85561039,6.409594658,90.53425353,42.56428068,56.18650677
1535500800,2018-08-29 0:00:00,10.20402693,4.797378335,6.332726079,89.4485001,42.05381849,55.51267681
1535587200,2018-08-30 0:00:00,10.32331218,4.853459767,6.406755751,90.49415454,42.54542832,56.16162091
1535673600,2018-08-31 0:00:00,10.45298048,4.914422751,6.487229262,91.63082692,43.07982984,56.86705171
1535760000,2018-09-01 0:00:00,10.60585783,4.986297361,6.582106544,92.97094971,43.70988266,57.69874596
1535846400,2018-09-02 0:00:00,10.32876943,4.651333375,6.367187419,90.54199281,40.77358837,55.81476491
1535932800,2018-09-03 0:00:00,9.937021594,4.26246276,6.081109446,87.10793129,37.36474856,53.30700541
1536019200,2018-09-04 0:00:00,9.679039291,3.962068253,5.883417227,84.84645843,34.7314903,51.57403541
1536105600,2018-09-05 0:00:00,9.612155096,3.742988735,5.802532676,84.26015158,32.81103925,50.86500144
1536192000,2018-09-06 0:00:00,9.573934332,3.511798797,5.734067578,83.92510835,30.78442826,50.26483639
1536278400,2018-09-07 0:00:00,9.600009139,3.299850466,5.703199403,84.15368011,28.92648919,49.99424597
1536364800,2018-09-08 0:00:00,9.652658764,3.102128736,5.689187423,84.61520672,27.1932605,49.87141695
1536451200,2018-09-09 0:00:00,9.901795175,3.182195093,5.83602611,86.7991365,27.89512218,51.15860488
1536537600,2018-09-10 0:00:00,9.871783146,3.17254996,5.818337299,86.53605106,27.81057295,51.00354476
1536624000,2018-09-11 0:00:00,10.07357861,3.237402093,5.937273671,88.3049901,28.37906675,52.046141
1536710400,2018-09-12 0:00:00,10.48722117,3.370336707,6.181070754,91.93098077,29.54437157,54.18326623
1536796800,2018-09-13 0:00:00,10.52948773,3.383920147,6.205982271,92.30148943,29.66344401,54.40164059
1536883200,2018-09-14 0:00:00,10.33839248,3.322506801,6.093352505,90.62634846,29.12509462,53.41432806
1536969600,2018-09-15 0:00:00,10.23869906,3.290467771,6.034594128,89.75243592,28.84424048,52.89925213
1537056000,2018-09-16 0:00:00,9.999431413,3.213572995,5.893572002,87.65501577,28.17018087,51.66305217
1537142400,2018-09-17 0:00:00,9.999431413,3.213572995,5.893572002,87.65501577,28.17018087,51.66305217
1537228800,2018-09-18 0:00:00,10.00940018,3.216776714,5.899447503,87.74240201,28.19826468,51.71455681
1537315200,2018-09-19 0:00:00,9.889766363,3.178329327,5.82893644,86.69369194,27.86123488,51.09645683
1537401600,2018-09-20 0:00:00,9.953184774,3.198710455,5.866314662,87.24961773,28.03989585,51.42411433
1537488000,2018-09-21 0:00:00,10.10010771,3.245927898,5.952909678,88.53754421,28.45380396,52.18320624
1537574400,2018-09-22 0:00:00,10.27902558,3.303427729,6.058362205,90.1059382,28.95784747,53.10760309
1537660800,2018-09-23 0:00:00,10.41711691,3.347806911,6.139751954,91.31644683,29.34687538,53.82106563
1537747200,2018-09-24 0:00:00,10.57477149,3.398473242,6.2326721,92.69844689,29.79101644,54.63560363
1537833600,2018-09-25 0:00:00,10.87597752,3.4952735,6.410200133,95.3388189,30.6395675,56.19181437
1537920000,2018-09-26 0:00:00,10.73283751,3.449271799,6.325834744,94.08405361,30.23631659,55.45226736
1538006400,2018-09-27 0:00:00,10.64667293,3.421580608,6.27505014,93.3287349,29.99357561,55.00708953
1538092800,2018-09-28 0:00:00,10.74826353,3.454229346,6.334926698,94.21927813,30.27977445,55.53196744
1538179200,2018-09-29 0:00:00,10.71778578,3.444434541,6.316963394,93.95211015,30.19391319,55.37450111
1538265600,2018-09-30 0:00:00,10.84985414,3.486878084,6.394803256,95.10982135,30.56597329,56.05684534
1538352000,2018-10-01 0:00:00,10.95144474,3.519526823,6.454679814,96.00036458,30.85217213,56.58172325
1538438400,2018-10-02 0:00:00,10.62635538,3.415051044,6.263075165,93.15063126,29.93633745,54.9021169
1538524800,2018-10-03 0:00:00,10.68731088,3.434640654,6.299001774,93.68496722,30.10805997,55.21704955
1538611200,2018-10-04 0:00:00,10.80565897,3.472674836,6.368755034,94.7224065,30.44146762,55.82850662
1538697600,2018-10-05 0:00:00,10.61766663,3.412258693,6.2579541,93.07446572,29.91185971,54.85722564
1538784000,2018-10-06 0:00:00,10.39705079,3.341358151,6.127925172,91.14054726,29.29034555,53.71739206
1538870400,2018-10-07 0:00:00,10.24468775,3.29239239,6.038123807,89.80493279,28.86111169,52.93019329
1538956800,2018-10-08 0:00:00,10.06899852,3.235930163,5.934574208,88.26484102,28.36616381,52.02247751
1539043200,2018-10-09 0:00:00,10.05370964,3.231016692,5.925563086,88.13081872,28.32309232,51.94348601
1539129600,2018-10-10 0:00:00,10.10538496,3.247623877,5.956020039,88.58380457,28.46867091,52.21047166
1539216000,2018-10-11 0:00:00,10.21785864,3.28377017,6.02231098,89.56974883,28.78552931,52.79157805
1539302400,2018-10-12 0:00:00,10.23903621,3.290576122,6.034792841,89.75539137,28.84519029,52.90099404
1539388800,2018-10-13 0:00:00,10.40845102,3.345021906,6.134644361,91.24048166,29.32246203,53.77629247
1539475200,2018-10-14 0:00:00,10.11197366,3.249741325,5.959903359,88.64156114,28.48723246,52.24451285
1539561600,2018-10-15 0:00:00,10.39786224,3.34161893,6.12840343,91.14766039,29.29263154,53.72158447
1539648000,2018-10-16 0:00:00,10.4508033,3.358632893,6.159606398,91.61174171,29.44177594,53.99510969
1539734400,2018-10-17 0:00:00,10.38727346,3.338215953,6.1221625,91.05483911,29.26280105,53.66687647
1539820800,2018-10-18 0:00:00,10.15757172,3.264395426,5.986778429,89.04127369,28.61569031,52.48009971
1539907200,2018-10-19 0:00:00,10.20857274,3.280785908,6.016837957,89.48834863,28.75936927,52.74360153
1539993600,2018-10-20 0:00:00,10.17448063,3.269829537,5.996744384,89.18949719,28.66332572,52.56746127
1540080000,2018-10-21 0:00:00,10.3752675,3.334357533,6.115086302,90.94959492,29.22897813,53.60484652
1540166400,2018-10-22 0:00:00,10.24124196,3.291284999,6.036092895,89.77472705,28.8514043,52.91239031
1540252800,2018-10-23 0:00:00,10.3829048,3.336811973,6.119587653,91.01654345,29.25049376,53.64430536
1540339200,2018-10-24 0:00:00,10.07452149,3.23770511,5.937829394,88.31325535,28.381723,52.05101247
1540425600,2018-10-25 0:00:00,10.01832608,3.219645278,5.904708341,87.82064639,28.22341051,51.76067332
1540512000,2018-10-26 0:00:00,10.02852914,3.222924293,5.910721931,87.91008642,28.25215435,51.81338845
1540598400,2018-10-27 0:00:00,9.957116281,3.199973945,5.868631856,87.28408132,28.0509716,51.44442685
1540684800,2018-10-28 0:00:00,9.977519546,3.206531056,5.880657351,87.46293634,28.10845124,51.54984234
1540771200,2018-10-29 0:00:00,9.885703424,3.177023597,5.826541782,86.65807622,27.84978886,51.07546526
1540857600,2018-10-30 0:00:00,9.885703424,3.177023597,5.826541782,86.65807622,27.84978886,51.07546526
1540944000,2018-10-31 0:00:00,10.39579934,3.340955964,6.127187577,91.12957702,29.28681998,53.7109263
1541030400,2018-11-01 0:00:00,10.56927995,3.396708396,6.229435439,92.65030807,29.7755458,54.60723106
1541116800,2018-11-02 0:00:00,10.56959424,3.396809401,6.218268529,92.65306315,29.77643121,54.50934192
1541203200,2018-11-03 0:00:00,10.8249965,3.478889446,6.356019149,94.89191928,30.49594488,55.71686386
1541289600,2018-11-04 0:00:00,10.65183589,3.423239857,6.244195443,93.37399341,30.00812059,54.73661726
1541376000,2018-11-05 0:00:00,10.63174977,3.41678467,6.220925323,93.19791852,29.95153442,54.53263138
1541462400,2018-11-06 0:00:00,10.36678162,3.331630377,6.05459417,90.87520766,29.20507189,53.07457249
1541548800,2018-11-07 0:00:00,10.03040346,3.223526655,5.846015872,87.92651674,28.25743465,51.24617513
1541635200,2018-11-08 0:00:00,9.69395959,3.115401813,5.638113303,84.97724976,27.30961229,49.42370121
1541721600,2018-11-09 0:00:00,9.530693467,3.062932069,5.543155934,83.54605893,26.84966252,48.59130492
1541808000,2018-11-10 0:00:00,9.224570202,2.96455153,5.365111283,80.86258239,25.98725871,47.0305655
1541894400,2018-11-11 0:00:00,9.459266324,3.03997713,5.501613124,82.9199286,26.64843952,48.22714064
1541980800,2018-11-12 0:00:00,9.418448365,3.026859235,5.477872951,82.56211837,26.53344806,48.01903428
1542067200,2018-11-13 0:00:00,9.336812447,3.000623445,5.430392604,81.84649791,26.30346512,47.60282157
1542153600,2018-11-14 0:00:00,9.387833467,3.017020355,5.46006699,82.29374817,26.44720043,47.86294723
1542240000,2018-11-15 0:00:00,9.449057549,3.036696279,5.495675588,82.83043847,26.61967958,48.1750922
1542326400,2018-11-16 0:00:00,9.433574382,3.031720368,5.486670408,82.69471303,26.57606074,48.0961528
1542412800,2018-11-17 0:00:00,9.467052194,3.042479319,5.506141471,82.98817954,26.67037371,48.26683614
1542499200,2018-11-18 0:00:00,9.139571359,2.937234978,5.315675023,80.11748253,25.74780182,46.59720725
1542585600,2018-11-19 0:00:00,8.901666601,2.8607782,5.177307004,78.03200943,25.0775817,45.3842732
1542672000,2018-11-20 0:00:00,8.924544202,2.868130502,5.190612868,78.23255447,25.14203198,45.5009124
1542758400,2018-11-21 0:00:00,8.539213638,2.744294672,4.966500382,74.85474675,24.05648709,43.53634235
1542844800,2018-11-22 0:00:00,8.396165063,2.698322354,4.883301761,73.60078294,23.65349375,42.80702324
1542931200,2018-11-23 0:00:00,8.278025877,2.666436668,4.807606598,72.56517484,23.37398383,42.14347944
1543017600,2018-11-24 0:00:00,8.185023064,2.660363467,4.754439603,71.74991218,23.32074615,41.67741756
1543104000,2018-11-25 0:00:00,8.004716608,2.672511706,4.720006037,70.16934579,23.42723762,41.37557292
1543190400,2018-11-26 0:00:00,7.672341753,2.626958103,4.588254173,67.25574781,23.02791473,40.22063608
1543276800,2018-11-27 0:00:00,7.437916527,2.623921503,4.524562866,65.20077628,23.00129589,39.66231808
